instanceID, capacity, shortageCost, simulatedSolutionMean, simulatedSolutionStd, simulationRuns, piecewisePartitions, piecewiseSamples, evp, evwpi,evwpi_obj_2_n,instance,n_items,corr_coeff,coeff_of_var
6b501a5cd38b9bdbcbd5524b1fbaec774332d15c4805655d92c07edb79c6c91e,123.69269143427805,10.0,126.31378242865296,6.91693473486992,100,10,100000,130.42089035281566,128.4207909003828,128.36892542006694,P05_UNCORRELATED,25,0.95,0.2
231c1856be19fd3538a7293f42ae56b2319d83e757b503f165a3a4a99120294c,12.305326475075764,10.0,45.86131667463321,2.9416019050848026,100,10,100000,47.30156354879151,46.61619392927956,46.41253594603119,P05_WEAKLY_CORRELATED,25,0.75,0.1
62c2b88e0e839395cdff2cf0d7554fc323a4127f0f9fb3b16d43a629e810f7fc,22.372030599406965,10.0,100.92369687857598,4.488690135078996,100,10,100000,102.27860222383153,102.16525908727112,101.95358951692091,P05_WEAKLY_CORRELATED,25,0.75,0.1
8c7b190a7bd065af55db7e48bc72d8d008ea04da56b0bdc65f917a699696a400,31.549559499738063,10.0,119.52079985351696,4.63411351593217,100,10,100000,122.5581680911358,121.16151809468349,121.16151809468349,P05_WEAKLY_CORRELATED,25,0.75,0.1
8dc61e1bf28661ecfe8b78545df20d9f5732763b27846a2f3b45e34ed7b15345,50.98920526743489,10.0,129.73413894073312,4.160946304203121,100,10,100000,129.44960589532695,131.87935832368444,131.87935832368444,P05_WEAKLY_CORRELATED,25,0.75,0.1
a849ddf6182758a9d6a3de265278b4f2f55875007586ff0388521517a585197c,57.232302314104594,10.0,150.5498769748826,4.809477246569042,100,10,100000,152.61100821408672,152.74836919856088,152.74836919856088,P05_WEAKLY_CORRELATED,25,0.75,0.1
25dcd1929d35a583c6a36732afe2b463ace83a6a2d2c5ad76f192074a1922a1a,73.24192284846679,10.0,174.29977544947036,6.0260743895218205,100,10,100000,173.4083410070593,177.33647507584837,177.33647507584837,P05_WEAKLY_CORRELATED,25,0.75,0.1
ebb5b0bd433ae9cbc84b46025691d6d7fa212c5627be848a063d587a5e74ddf4,97.0070087385414,10.0,181.12976599564783,5.307077501487006,100,10,100000,187.75238028925264,185.966545851098,185.7516782717374,P05_WEAKLY_CORRELATED,25,0.75,0.1
5598f6f1199b32e254238259422538b2a13f0f673c620af8cbd21d7096a05753,108.8609657596181,10.0,199.31136348151944,7.170206341474471,100,10,100000,201.9600540603724,204.16664794314823,204.1666479431482,P05_WEAKLY_CORRELATED,25,0.75,0.1
7fa2e50a033da442550c302b5b603e263011f98ec919967007efb7f83e5f5017,116.6003517339092,10.0,214.4748151374656,6.041354911172996,100,10,100000,219.16553422399596,216.73090441607093,216.73090441607087,P05_WEAKLY_CORRELATED,25,0.75,0.1
ffdc2cee1bb9e15dc369979feb21d5bf23d6f1a68fa3508c0fc015c7dc58fa3e,121.19954561718488,10.0,230.10294759300965,6.197365194846361,100,10,100000,231.02369649729903,233.32598374822717,233.32598374822717,P05_WEAKLY_CORRELATED,25,0.75,0.1
cb57f47e6827b8648a8b388016507b20bd1b8b97390e05f23579ed3ae5dff4b6,12.305326475075764,10.0,45.098769123184574,4.174220199500846,100,10,100000,47.30156354879151,45.71902854941322,45.6692823908902,P05_WEAKLY_CORRELATED,25,0.95,0.1
77e967398881f7ce10f80b9445942c2b8751b804305063436c5b9391b35d1618,22.372030599406965,10.0,99.92160241935628,6.176760343666848,100,10,100000,102.27860222383153,101.93134270774824,101.70449898531628,P05_WEAKLY_CORRELATED,25,0.95,0.1
f5f6cbff70bbf1c73015279a639267be1ec0eb0e492d7fa9bd1f9f3c0ae86240,31.549559499738063,10.0,118.03818966437608,6.518752373227474,100,10,100000,122.5581680911358,120.61816845658883,120.61816845658883,P05_WEAKLY_CORRELATED,25,0.95,0.1
6bd1eb3452f0968c33404cf31808591c5fea4a04f419deb5769a8f7bdc6e29dd,50.98920526743489,10.0,128.55220569873575,7.0553457310976615,100,10,100000,129.44960589532695,130.82273121979458,130.8228422226475,P05_WEAKLY_CORRELATED,25,0.95,0.1
eb230d79edd81fc893330c6cf779d976e09a684213c8c761e5c2dd4437f1c5d7,57.232302314104594,10.0,149.0904056853,7.104166172050744,100,10,100000,152.61100821408672,152.36483316952902,152.36483316952902,P05_WEAKLY_CORRELATED,25,0.95,0.1
d96c9a8fcc565783b4db1cf954c1334eeda73e1f8f24e7aaaba1e5aab14612fd,73.24192284846679,10.0,173.15741722816125,9.208115581853397,100,10,100000,173.4083410070593,176.05340314040862,176.05340314040998,P05_WEAKLY_CORRELATED,25,0.95,0.1
f36798a79980688578c608b9ca1d9c43b5219c90a02594e0a38065bdbdc61770,97.0070087385414,10.0,179.51511217177853,8.522104397459659,100,10,100000,187.75238028925264,185.115375567082,184.98020114221595,P05_WEAKLY_CORRELATED,25,0.95,0.1
544a30d27ebb1672ce19b8c72a67bff2ecffb536ebd56c8adefd8e61fdf760db,108.8609657596181,10.0,199.47688479972683,9.20316619034061,100,10,100000,201.9600540603724,203.27405366538176,203.27405366538176,P05_WEAKLY_CORRELATED,25,0.95,0.1
ba7fed7492fe6d1a6ee7b517aa951173d72c03da4fed5b0da6adf595566076ea,116.6003517339092,10.0,213.88420564262665,9.855522145461196,100,10,100000,219.16553422399596,216.49016575857672,216.49032924326136,P05_WEAKLY_CORRELATED,25,0.95,0.1
