instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, piecewisePartitions, piecewiseSamples, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,corr_coeff,coeff_of_var
5cc7a7bb2b80906e0591fa638439353191d2aa8b1466c89ac4b60ecd122b5179,459.20206817367233,10.0,692.0788265264407,100000,708.6568769740973,0.0,50,0,0.006670211074303,-2.395399167297483,8143.0,4453,712,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
30b0685c931467d1adb6724eb449747a1053ac72bc8a5520bacfa76e6eee875b,858.3955171856044,10.0,1157.9855799534685,100000,1206.7193382750995,0.0,50,0,0.0066699960017962,-4.208494403150475,5521.0,945,328,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
76359c0a67621c1e5294260002a5c8213b5201d3c5c6e96472a96d86b1aad9bd,1386.0180019648064,10.0,1714.810223554627,100000,1800.1060460757708,0.0,50,0,0.0064251977788775,-4.974067762690024,6959.0,7384,1239,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
c987f09ef943041cb5f7074ffb7e0a16a1d3ecca55ae094a50ade7b29fb0da8d,1705.4035930376886,10.0,2106.2004341286747,100000,2236.376276178242,0.0,50,0,0.0060507944485865,-6.180600855465128,8533.0,923,110,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
f720eac79d4fcfd39c089f2ab2499fdf71f1bbb0e33ea9bd4601d76234830b8e,2189.061141156589,10.0,2567.6613040304283,100000,2741.425533143508,0.0,50,0,0.0059883902620018,-6.767412385750563,6168.0,4563,1800,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
ac532916381b7da96c076a1a187bb2806462337f24fd37a10b94f39412896beb,2886.177375009661,10.0,3227.9944473922205,100000,3459.373494736374,0.0,50,0,0.0061317321197535,-7.167888641539527,9057.0,1519,1001,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
3fb2a19b164bcc215af531110978f7f6a393f52e9062a10bc64a5d4d1a2ea990,3216.8335332140696,10.0,3615.5657591094528,100000,3854.4428740485055,0.0,50,0,0.0058518587705185,-6.606908319595639,7261.0,3692,653,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
a5707bc88b53b8a941ce7b4a67a8c1dc5a12e3732bef742a71f191d103b05f2a,3490.5161734854346,10.0,3922.9537727363536,100000,4183.209937257189,9.588628931781487e-05,50,0,0.0055836678019,-6.634188919827643,9042.0,1459,679,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
47663a4ba3bcaec423ead603fb7fefd4953f17e013523afc8651051fede40e05,3592.479997210422,10.0,4078.8465462024874,100000,4335.925137518609,8.525570062217212e-05,50,0,0.0056526703801437,-6.302727705102538,5767.0,5278,2624,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
5f7592501c7c2204c92055a1999b704e4995e1ef91c7ad0f41d768c7fbf934a7,4798.834635110607,10.0,5161.1815081691575,100000,5534.332042078029,7.528464186545709e-05,50,0,0.0055228366406326,-7.229944021892007,258871.0,1675490,1270318,P05_ALMOST_STRONGLY_CORRELATED,100,0.75,0.2
53d36c1f61a9fed1fd7b717ac79ddcd1a035d1434a17a0294803e47f2dcf6d52,459.20206817367233,10.0,622.8429450715563,100000,708.6568769740973,0.0,50,0,0.0074116788020405,-13.777780190266435,38463.0,18566,7742,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
4bff730962de47296760964b2a2976dc9e86bc76e26180fd3ab78561b86fd507,858.3955171856044,10.0,1002.859994024755,100000,1206.756680359863,0.0,50,0,0.0076962389484403,-20.331520606063247,29837.0,13535,7065,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
be758c55919fabe1eee3e8f4f45955bd27a01df89f869a3ecfaa2dbb4b71a179,1386.0180019648064,10.0,1450.321870037814,100000,1800.1060460757708,0.0,50,0,0.0075969307690935,-24.117692993820526,63397.0,12490,6964,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
c1f1facb78b817eb0e03f749c2fdcb76520b057761fe4eaa09c544a83bd656d5,1705.4035930376886,10.0,1764.270537476776,100000,2236.376276178242,0.0,50,0,0.0072234873414951,-26.75925991354261,22123.0,11433,3337,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
9df5d4bd60f6d75080e3d4aadfda316f942b10001dce63d63489b21811fcacbc,2189.061141156589,10.0,2112.3164936779067,100000,2741.425533144,0.0,50,0,0.0072792869795742,-29.7828967083766,51667.0,10222,5333,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
ad957b5444a25de2161baf27b04b366148af29a52c4bba3eeedbe26394d451a0,2886.177375009661,10.0,2625.909820344881,100000,3459.373494736374,0.0,50,0,0.0075376530763198,-31.73999609331701,65120.0,17565,6736,P05_ALMOST_STRONGLY_CORRELATED,100,0.95,0.2
