instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, cuts, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,coeff_of_var
0ad671930bec24c19e430ec59a31a0f7bcb315b18d1de1c7ce13134b9440caac,673.2803881476872,10.0,1239.5337859739614,100000,1239.5428039294984,0.0,4,0.0,-0.0007275280140880574,328.0,12,0,P05_UNCORRELATED,50,0.1
77b1a3b1beefb945c209fe19f289f22c1045e4891de59705b6fb3bed7650f697,1006.8072113503724,10.0,1724.4690340947964,100000,1724.4083478496989,8.122969495992997e-05,5,0.0,0.0035191264034247,413.0,7,2,P05_UNCORRELATED,50,0.1
4b8f9f4ab026da620f8ebde6200248ce83d3b19aa1f0bf0415592d1af15d2f43,1119.6345765103188,10.0,1893.5594692034265,100000,1893.5384740186596,0.0,6,0.0,0.0011087681748765,450.0,42,12,P05_UNCORRELATED,50,0.1
0217393729be4e588778813d8db9d9d1dd67252250ebe815e5637c63e58f2f2c,1338.503155357442,10.0,1899.892682983306,100000,1899.8774693358,0.0,6,0.0,0.0008007635190281818,459.0,9,0,P05_UNCORRELATED,50,0.1
8fbe4d21e73fa69f78141dd76d6eb0981abb3a7f1271059bb2b5ad5a05594a72,1525.452019385088,10.0,2057.8587880148243,100000,2057.991326843773,5.065199367126909e-05,4,0.0,-0.0064406182640277,300.0,5,0,P05_UNCORRELATED,50,0.1
d4fc12d3bba19ded78ce473df37ec297cc8b3d64152b8b4e3be95d1ac36cef2b,1785.3808284860645,10.0,2365.400685104572,100000,2365.438260362584,6.678611932010463e-05,4,0.0,-0.0015885367011295,303.0,13,4,P05_UNCORRELATED,50,0.1
33766eba4222d8cbd2126451453d8ce7de6a46852a3e3511f2753816f79ad242,2050.164544284524,10.0,2201.4980299694166,100000,2201.4551738961577,0.0,6,0.0,0.001946677792826,457.0,9,1,P05_UNCORRELATED,50,0.1
a946d2519e1fbc8a55ed3b593cb779599060cfbe5cb9cb188b664d60280fa5d4,2281.227024915277,10.0,2662.371483530619,100000,2662.358908971521,1.408594370352464e-05,7,0.0,0.0004723067076052357,475.0,5,0,P05_UNCORRELATED,50,0.1
98a10af45d845dbe7805053d68d1c79bfde45222724e733d3e38833555f22b92,230.46228554236768,10.0,845.3228627967666,100000,845.2932036004877,0.0,9,0.0,0.003508623460243,522.0,14,3,P05_UNCORRELATED,50,0.2
dbd2f9fe8d90eb8341389629bd651fe7a10b6b376c82d95b8ab0fd16e76bc40d,488.9862060562209,10.0,913.1405122884034,100000,912.7203836196388,0.0,6,0.0,0.0460092026485199,430.0,33,16,P05_UNCORRELATED,50,0.2
9b77a3b7cb43688d2575d5ffd4a801c578b8d0a37e91d6f2b44e712f90b3600e,673.2803881476872,10.0,1208.8399676458944,100000,1208.8921477319552,0.0,5,0.0,-0.0043165420946876,368.0,41,16,P05_UNCORRELATED,50,0.2
8002be85929d138d45ece21d699762475ed2bca03f438abdbf78092a5adfe210,1006.8072113503724,10.0,1685.4440952572922,100000,1685.3163085342983,0.0,5,0.0,0.0075817835402143,372.0,8,2,P05_UNCORRELATED,50,0.2
a669f0be822fad5af039315f96ec1bf1c4e358fb26276e90ab861ed2c9a3ece9,1119.6345765103188,10.0,1857.1144026864677,100000,1857.217259894565,0.0,5,0.0,-0.005538549911017,384.0,20,10,P05_UNCORRELATED,50,0.2
c61237eb10913d862918c977d5edd13a83a137be644ceaf32da060077ea98b5c,1338.503155357442,10.0,1866.3594961882168,100000,1866.3699804993223,0.0,8,0.0,-0.000561751962949346,495.0,22,3,P05_UNCORRELATED,50,0.2
7c49eb56729e8f281fcba23f8a6daecb05a625c8dd0c7b2aed803c853837100b,1525.452019385088,10.0,2034.449197086828,100000,2034.8383009610436,0.0,4,0.0,-0.019125760170003,295.0,1,0,P05_UNCORRELATED,50,0.2
c3f0d4b525b802652937a5f1685132b6926ff298fde5b7335d8d679aa25d4804,1785.3808284860645,10.0,2326.514042466048,100000,2326.676876442348,0.0,6,0.0,-0.0069990540924281,422.0,9,2,P05_UNCORRELATED,50,0.2
e2db9dfe4f7909ec0030723dcbd8bceb4e1b66265eaf04611c9f653d48016ce1,2050.164544284524,10.0,2178.5843456420284,100000,2178.566764547302,0.0,6,0.0,0.0008069962846209805,420.0,6,0,P05_UNCORRELATED,50,0.2
a16f6444e01e7343dbc00bf7990e04fcde811544d95e2d48b3359555ba3c81ad,2281.227024915277,10.0,2638.4908779110788,100000,2638.5054083789105,0.0,6,0.0,-0.0005507113158269767,417.0,4,0,P05_UNCORRELATED,50,0.2
ff3d39ae43c23106696efe846c19ca37edbde9a7b4e7a7cd17a807c0aefa5143,447.6870558288326,10.0,1815.076638035081,100000,1815.1126345966557,0.0,7,0.0,-0.0019831978892836,6188.0,35,11,P05_UNCORRELATED,100,0.1
