instanceID, capacity, shortageCost, solutionValue, solutionTimeMs, statesExplored,instance,n_items,coeff_of_var
a39cc7058175b6c6e6bd5af23a9c83a125e8201283ee14abfa53a131ba57a8c8,469.97216703269294,10.0,1372.952529304922,22776,48833,P05_WEAKLY_CORRELATED,25,0.2
954c360b4972ec3400b057f7ca11f7eaa6e48046933bdef8d8296d9e86e7a972,515.9189618187869,10.0,1576.5528388295347,17730,44484,P05_WEAKLY_CORRELATED,25,0.2
d2f1dc916fc762ef87b844652b0fe986561e50ed64e618e30d1ba52cfefefea4,669.2975149694981,10.0,1805.3033636149976,24321,45911,P05_WEAKLY_CORRELATED,25,0.2
e593016e709588b5ced18cd8a649005bbdbca217d5abe1cd53bc5ad35e12dfc7,907.9861870330462,10.0,1859.179511855393,27944,55755,P05_WEAKLY_CORRELATED,25,0.2
40940cc3dc5c847e6ff531d3c39a6fdb4ec6893cbb223fa631cbcec70bdd2ef8,1015.652441537617,10.0,2027.834308712919,28504,52131,P05_WEAKLY_CORRELATED,25,0.2
6cce107a405b638a2817feac3e2616d4fc0b0eacd9db6c5e002fcfa3787ac330,1078.0584145275466,10.0,2173.239446601742,27882,53175,P05_WEAKLY_CORRELATED,25,0.2
243a89235d27790f044f0c29862ea09466fc2ba57b1457766c70ee4a90ccb7a9,1105.9222745163063,10.0,2330.423098179306,22980,48052,P05_WEAKLY_CORRELATED,25,0.2
c7c0e94d96f0bdde8ef48a0121f779d3984ee25050cb34f2a7946ac24887831e,112.63131849856067,10.0,164.76947520300322,4841,26088,P05_STRONGLY_CORRELATED,25,0.1
3501a51ba19bb796d0eddb2784abe8e35615dec255dc3c9a9f37de25cf73a648,232.2169282654879,10.0,316.8930354434216,5580,28403,P05_STRONGLY_CORRELATED,25,0.1
2876c28049161f2ef2e90f245d24f7299ba9cbd6f602669cbbc6337883089744,300.9566867083967,10.0,439.5076517460916,4488,21867,P05_STRONGLY_CORRELATED,25,0.1
c170110f52cd761f0c4ef3288592ea826d084196bfed81c01188e8745bc0029e,520.5735598916084,10.0,648.8462686622634,7894,33346,P05_STRONGLY_CORRELATED,25,0.1
00c76cc7bcd3b2e60af91fd0e5702e1d6b5a5bb39f2099dac97ca88208edcba1,464.7722271921675,10.0,632.6394008344878,4507,23284,P05_STRONGLY_CORRELATED,25,0.1
a0c7c6d0bb8f2ad1b0aaee4eece97815a9f1719f1157053fa01af16d33dd838d,661.4370441737321,10.0,832.3469779499786,6442,26663,P05_STRONGLY_CORRELATED,25,0.1
ce7bbab330cfd656474ffcca4020986edc70c519e1283f75268ab566aa18df9d,822.4512923072126,10.0,998.0955632680236,7640,25436,P05_STRONGLY_CORRELATED,25,0.1
5e482ad1351cb39f6639dae6cfeee750b59b1862ddf9fbf49af17464ef2e221f,1016.0004901594976,10.0,1206.5352032187698,9624,32741,P05_STRONGLY_CORRELATED,25,0.1
e2fdcecc5c51fbf369120ae26279c113fa7643a2c3d9febd64281c69629b74a5,928.6541312738166,10.0,1137.643357984605,6497,23666,P05_STRONGLY_CORRELATED,25,0.1
a253d599c63e6acca9fa23fce73efd6548af5538b73d09a911f0f15d848bf877,1015.8717017981576,10.0,1235.9003610481798,6425,24253,P05_STRONGLY_CORRELATED,25,0.1
14ba3523ce03b78d86d849077605983ad65a58c992372ba360380b9cac5f8777,112.63131849856067,10.0,159.64437267551355,25489,60981,P05_STRONGLY_CORRELATED,25,0.2
7c213683036a268813060bac431d5f375a02491cbc9f92d992bbf356b3340fb8,232.2169282654879,10.0,312.91981200080346,28478,65282,P05_STRONGLY_CORRELATED,25,0.2
a0c6418eca83fad8d5bb786b520d994fcf5b81ad60a76c12422c36a8551417c0,300.9566867083967,10.0,436.218401333877,22807,50436,P05_STRONGLY_CORRELATED,25,0.2
e256d46eedace17a4a6120f6c334f525a4a57632da9249d51b4e47dd0d2af3d3,520.5735598916084,10.0,643.9748952834076,34259,69400,P05_STRONGLY_CORRELATED,25,0.2
e5eaaae356f2cff02010505c688c02209a7a573f3fe281276b47375b61354392,464.7722271921675,10.0,628.6788758667591,16268,41205,P05_STRONGLY_CORRELATED,25,0.2
d449d8ac8f9efa9ef69b66099e51f66243dd3e7d23156aa564bb771ff4127e75,661.4370441737321,10.0,827.0873850010545,22994,47269,P05_STRONGLY_CORRELATED,25,0.2
e65e7424cfbc8233d1c64bfdae5bb02e83d39bb11490d96b82754469ea3e5dc2,822.4512923072126,10.0,991.0801905450908,39272,63664,P05_STRONGLY_CORRELATED,25,0.2
ec96a4243eb52dfaf799ff0df4c002cca9962ffe97a0f654cec9acd1cb057d7e,1016.0004901594976,10.0,1198.8868173636026,32882,58197,P05_STRONGLY_CORRELATED,25,0.2
a523c854448043ffe6fb7441e15156d3013fa31c4a6e28c7d55ace4defdba29d,928.6541312738166,10.0,1129.257774792747,21875,41863,P05_STRONGLY_CORRELATED,25,0.2
140290ba428930ce2ee4ec1b18ab3e26eb8bf4c122278ea0ffa34a35a06eae48,1015.8717017981576,10.0,1226.349861369701,20967,42946,P05_STRONGLY_CORRELATED,25,0.2
fb774965dd79849ff9b7fd76901b05a2d810b9feb1ae8d9dbc4309d2ed47b3d2,135.3585912258334,10.0,108.5856884684345,6988,31424,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
e57b182390f9bb3749648f6728626c12b331059d9f124a7ebc4ee57c07efe574,277.6714737200333,10.0,236.6573769541936,7853,33739,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
4c2a55c6820347e9e2132ee7f0b5fa90c0dbc4a1e825fa79698d1a9e1b9e34d7,369.1385048902149,10.0,319.1232278206775,6644,27190,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
f8d8778777a90900b5eba3804602c6079988ffc6274d8e58f8c8e8270cbe5a65,611.4826508006993,10.0,536.9467480647902,10837,38670,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
6ebc992959758948b7258cd4fc8ba48c14637962502ccc42f9549822d57ae857,578.4085908285311,10.0,501.8322273097908,6567,28589,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
a723eae0ccb6d2f0cf1db7089f2edad027d65e2848fcdbff5dbec78e9fb58164,797.8006805373685,10.0,692.4323282845817,9418,31979,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
00ccd998d5164148d86d19d5d0820c051dc3bbcce9d3d4ebd9ed2e214f4754a1,981.5422013981216,10.0,846.3023400333964,10659,30785,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
48af6a023b378caf72aca995021d4643cd2ed517e61a6bcab7c5a984066a6da4,1197.8186719776793,10.0,1030.1383773495786,13532,38093,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
62e9d93c72d9ebc81a9cda450ae9153c64a1ab5857d586c2695d3b38f73fdfdb,1133.199585819271,10.0,961.9477021529464,10019,29023,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
18a5578b9c4b2206fff60322dda73c40f3b6322394bcc14bfc1305bf88b9666d,1243.1444290708848,10.0,1029.234910372127,9537,29577,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
6d61b8294e6c1177974ba39dd7500d4ced2b3db235251a118555dd9d8de9828a,135.3585912258334,10.0,102.73054049745166,32802,67045,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
bd6c286ca3f98729414f6557200d4a6a953087fe13e959edc5e1783bec139dc3,277.6714737200333,10.0,231.6607158604832,33946,65333,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
988d15c3bc56c0e963aa0b8906089b818931d5af2864e65e5717a9848cbb5c72,369.1385048902149,10.0,313.5269336400872,27467,52261,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
c6d3aef3c60553db6f6742dfe025939b38166b228edaeffce58d3922ebfd1c86,611.4826508006993,10.0,531.3648882277784,41946,70549,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
cc171ac01280041cf62835ed67f8a57981202d420238a2ac2c33d7de1ca571d8,578.4085908285311,10.0,495.6142166019135,29580,60004,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
00de3e52f5a2f871da8e5d8b453c97e829bac632187b821affef3862e5066cf8,797.8006805373685,10.0,686.726655996522,47306,79239,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
640ec33f208df66139c8e16f41c901452d04bf2548d4f0e766a3b8694359effa,981.5422013981216,10.0,833.4018462722761,37758,54983,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
fa00d13bb8852fdb7eda06af5f8583baf61e162364f5e96e2ee8d367eec5acdd,1197.8186719776793,10.0,1024.0214963726896,47121,68816,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
d25bc8531c2d8f0c73692fbefd0f198902363f170e0b10bba62af91ebf763021,1133.199585819271,10.0,953.6694369341562,33174,51446,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
5619bf714bcf63d03d612c8bff1073e7c5e2155ccc7a15552155d08c02594762,1243.1444290708848,10.0,1013.2738301455169,31846,52490,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
40377ea5441dbf2b557719e33ccba1c6f135378741d0496928d22db44e36857c,112.63131849856067,10.0,164.77384937365255,4827,26088,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
ceda63cd5eb28255c560bc28d7d56f3868a853f27c6d9b904f27dd1d90a3f97c,200.6377911389312,10.0,314.4034798092768,4194,21867,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
7e242410459029abd4171c2822bee1d7e18be977e4f6c2b058361324cdddb5c4,278.8633363153005,10.0,412.2107502629985,3959,23284,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
cea74f0f1e5115f5410e636ed3ebb1a7aae63deef1fb1fc3a3df47801572fda7,469.97216703269294,10.0,599.806707589841,6422,25436,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
e8a958a60a428384ed1fc609f4898c18b202b09cb427070b9e0777c25cf8d786,515.9189618187869,10.0,671.7294371266137,5158,23666,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
4ee4e88912cbc9b92c6768ada6cef0ac2d53b8726d176cd6efd587b3fa4b6dae,669.2975149694981,10.0,835.8543689316712,6564,22483,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
4d0f9df10826585e61d09cbee347cd0be66574ab2ac06a7491ff686ed54cf584,907.9861870330462,10.0,1081.498900210266,9334,31409,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
feedb31f782b85e97880baca49b116ce1a4cf07c35d16c61512fb718ba77000c,1015.652441537617,10.0,1206.1493280255204,9572,29405,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
1d581bc49163bf6e00e29ae3b4c903e1611d4356c46a81e10c07e455a73a581c,1078.0584145275466,10.0,1281.9027116693146,9344,30004,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
2f59d7b9b7733b6c9ebbaac82d353325b638b507335850986f20acfb1701812b,1105.9222745163063,10.0,1321.0148113036166,7910,27074,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
6c4260516a6a54182c7ed7f45b0d98ef39ada8d014c1d6b619fa6ba8e5866063,112.63131849856067,10.0,159.67379073238672,25832,60981,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
a3f6d9442909cefe8b928bcd2eb29acd997fbd1f4cb0d9301d7a49bae45d2514,200.6377911389312,10.0,311.35273297904206,21207,47947,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
eb6a5425b9df7f990e7521cf682e895a0052be2cff16efb65983389d1e1f62a3,278.8633363153005,10.0,409.97755578290753,20494,53630,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
206cab7cab7138ae54c0fa0db345e8aa38156f6c028b575014321ed4e8157f8a,469.97216703269294,10.0,595.007991085448,26570,48833,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
838a6117629bbd70f030a3dc28b869b98af42581e45f5892b567b44cb1bd68f4,515.9189618187869,10.0,663.5809555874694,20463,44484,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
7ba559998bdba5a9585310f1db7d7bf14f7ee5451ea6a28987a2e3934e79340c,669.2975149694981,10.0,826.9528668929285,27796,45911,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
eba5fef110867af50b7e8dd2cda1baf85242af05070f79decdce1bc4e59c7452,907.9861870330462,10.0,1072.038406924071,32598,55755,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
d8fd5fe21e314b276175f1ee91acf7cdfaeb2ac8a7d03a93e3a1d352f6c82a08,1015.652441537617,10.0,1198.2221830124763,32444,52131,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
cf69e80464de30781f194d4e883d46746c2d1f1ac18ea3cbb73cecd17ecc64dd,1078.0584145275466,10.0,1271.1885556089098,31522,53175,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
881b06776f91449e406a60899bdbe24618b816ce3dfcb1a7f08c27cd81a5810f,1105.9222745163063,10.0,1310.923044528347,25805,48052,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
4eebdbbdda66b2bf6821d5548f9115ed8ccfbee2ba5a52b76fe9f6c8b517c1c5,112.63131849856067,10.0,108.49167526392962,4840,26088,P05_SUBSET_SUM,25,0.1
c6499988bffea60ec9a9b29539e6207ab2d123e765be36e1e65a2e7e4e8bb04c,232.2169282654879,10.0,229.38647235278276,5703,28403,P05_SUBSET_SUM,25,0.1
e214cfaec99ce2936f8fcda4f91b4424d300b8162ecafb61a48c4c2591fcdc8d,300.9566867083967,10.0,298.022238859219,4634,21867,P05_SUBSET_SUM,25,0.1
1eb8f7730d1eda1c3242eca03c0df3fed6ba2c68167123b225a6fe80aba3b31e,520.5735598916084,10.0,516.4620683176776,8227,33346,P05_SUBSET_SUM,25,0.1
c3d77896b536ce2a965540b42d438fe22b03f9eca87accc55e84c1dba32d4532,464.7722271921675,10.0,463.0998161231876,4645,23284,P05_SUBSET_SUM,25,0.1
cc7fa68f5ef36640b14209719d4f577c7292362a96c9400cd5543066f3c8e540,661.4370441737321,10.0,658.57998306951,7015,26663,P05_SUBSET_SUM,25,0.1
7480e1222a5158b76ca5800324fe26ce94d012192b8ad7721bc9e71ce55e906e,822.4512923072126,10.0,813.1918426699965,7916,25436,P05_SUBSET_SUM,25,0.1
f117c0cb4831b93e1699ef4a7cd8cfcd673f36e9babe5db18f43805b814e7044,1016.0004901594976,10.0,1009.6481614672674,10221,32741,P05_SUBSET_SUM,25,0.1
129e705bfa6862746ce312ce2bf05615129a62dfb5d542818c40c530b55f42c9,928.6541312738166,10.0,923.756535337204,6812,23666,P05_SUBSET_SUM,25,0.1
8389649b938fac7aad20cd10e4582c893268983c27b0e9902ff48bdc69c40865,1015.8717017981576,10.0,1002.8209176701376,6526,24253,P05_SUBSET_SUM,25,0.1
f19877decf88098a52ebdaeeb130725b2670ba51c57edb286284feefdabf043c,112.63131849856067,10.0,106.3452339841797,26557,60981,P05_SUBSET_SUM,25,0.2
966c24b2979eb089f611a371110b6f63fb2b1c7214d766d06b24127b17023868,232.2169282654879,10.0,227.28852757333215,29972,65282,P05_SUBSET_SUM,25,0.2
043b5d6e32b99318230c49bf0ef4a2785044203b3ae23579c10bc3c187a6696c,300.9566867083967,10.0,295.45236590824527,23880,50436,P05_SUBSET_SUM,25,0.2
463a7b436a42677ffa68650c3a57fa12c0f5b045e80f9a3917f9e7ec5f7dd1dd,520.5735598916084,10.0,513.5061217652723,35758,69400,P05_SUBSET_SUM,25,0.2
073a1b7cb7a7dfacfa5b4a2f067876e89f670abc0ab589db899d13020e12c8d7,464.7722271921675,10.0,462.1000493215903,16697,41205,P05_SUBSET_SUM,25,0.2
ee9acfbcdd043fbf3800f2bde1e4be4bcbda5e3f087002d439fa3655f4df6c36,661.4370441737321,10.0,656.6304243370248,23839,47269,P05_SUBSET_SUM,25,0.2
344b067cf171bae59b68dca1576194ee00295fcec612f70ab74a35d0dcb71648,822.4512923072126,10.0,809.1305951921483,39534,63664,P05_SUBSET_SUM,25,0.2
3595e1ebed1ac444f571e5bcfaf88ab68df09c12aae58de083c5a16bc7b98d95,1016.0004901594976,10.0,1005.4439005275544,34635,58197,P05_SUBSET_SUM,25,0.2
f6c8e7ca3ba6b0c0b4732c2f6fa49c1a8390047d3865a1346168a6bb4406dccb,928.6541312738166,10.0,919.7904451666232,22729,41863,P05_SUBSET_SUM,25,0.2
bbfe54f7ad8d5e6075f6f4c400e65702a82f4950668f634c95cee0848fdfdf65,1015.8717017981576,10.0,994.0229298852609,21574,42946,P05_SUBSET_SUM,25,0.2
5888d8d9eae309730ec02cf50c63e56d09d00acfb7bbea72c9ad5f3e061d79f3,238.4200597197812,10.0,184.71946481188516,21788,55901,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
73bf8f41aa561ca399f108e898b14eee22a010e7c384096a8f603aec4c5b0ac0,474.35276127206834,10.0,385.5803006258501,22596,55471,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
5d24fcf9f718a7ded0235e71225da2b8389edf55b6e4aa2854a503867d9482ca,709.2974903532443,10.0,543.5826378003247,23686,55675,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
40bd56c72c99a84cb8c6ea0966b8ad669215aa77682e6e5e9eb74744f4eb23af,955.6445715092711,10.0,688.3763485543177,26178,55867,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
2f9557c91d7dac715fdb10adfb931b24462f4e5d8c5b3ccf9bdce06b3b93a8e1,1187.3288207530454,10.0,742.1497302931087,26394,55693,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
18b49533743bcd69b3a6344ceb093e3f3d02d9dc32a67057d76d41b6ec679d56,1429.8647627609223,10.0,881.9775698948749,28760,55605,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
79317607ee558eaca142ab54ebd936d8fc2cfd30ca58eec6b317b52ebde0a5a5,1681.017888497369,10.0,1137.9222980220636,30345,56459,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
76c739a15fed17c95c83c87d6fb5d6332708ac4514ab2b901f90cacd5fde54c6,1918.936426601596,10.0,1243.0165602350576,31296,56269,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
c8024dadf19426d97f308934069891e0d2a1d888955b95bca4de6b2444b8dcdb,2152.283219098283,10.0,1211.041926886157,33062,56341,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
8bf788e9c4f6abb1b458108ecb4f679a1aa60eec5464bc926b3c2e53000f96f8,2382.1409092716194,10.0,1224.1342101830214,36002,56062,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.1
4dc210ecc8c778aac832af00fc7fe38cff76cfadd29baf31a7ad5f2267721bcf,238.4200597197812,10.0,170.92510117188294,92396,107283,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
929c49ca52011c9b3e31f065b22ac7cd22467f527abed50ced381874af1dccde,474.35276127206834,10.0,381.1796235132178,114087,127699,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
7385093f186271501253daf367cf5ff16aedb771bb911932bb6950d01494f0a4,709.2974903532443,10.0,541.7101290640974,97227,105786,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
ce517008db0876463d2998412f74a0bffa3ffe226359821e3557de6802b88ffa,955.6445715092711,10.0,677.0091259605132,110916,110336,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
4620843c3c9aba02c04d518c056c7e5da9ebe6ae906ee46a9fd98f6c1172c490,1187.3288207530454,10.0,730.004250925858,100954,100069,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
131b99acd21e962619e0ecba0dd2c349b5f5d66cc33ba7e193038fd671c735d7,1429.8647627609223,10.0,875.7505200550727,107260,99249,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
57187b9aa9b31597d00895d82f5f2d0346b502b0f98dc1774cf29c7f608a5ec0,1681.017888497369,10.0,1128.9353002440969,163714,147035,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
ff64d0d754d2b48f5b204acca77b02f4ec5dc443e36670116fcfacd77c19a2d4,1918.936426601596,10.0,1236.5092501310887,111801,100550,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
3ff4218bba14ffaba92e8de6486b41b3071125bc5b131ee82eb7993ed48a7aa2,2152.283219098283,10.0,1202.1042005014235,115453,100698,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
c1fb0b5e12d6566d795a349473ae76e36b9c15acc9055b6de79e960911863b09,2382.1409092716194,10.0,1215.3733305560052,122849,100099,P05_UNCORRELATED_SIMILAR_WEIGHTS,25,0.2
1d21134306f895e3933ddc0ca8940889032b6c863b810201c33a31d4ee2c9b52,112.63131849856067,10.0,116.25078636266156,4857,26088,P05_PROFIT_CEILING,25,0.1
999f9e0a7bacc95fc7b78fb5a6a202416b885e35b1c9b99b7b9db840e28e4fff,232.2169282654879,10.0,244.09492647376655,5563,28403,P05_PROFIT_CEILING,25,0.1
dda4727b01dcad7c0e29c14c4f61c0a8c23dfe4bc83b959c57b29932f2bd56d9,300.9566867083967,10.0,316.41207089865964,4426,21867,P05_PROFIT_CEILING,25,0.1
604d99de50e98f6ade088726ea4964734c250eb8dfb2254da3d56422628d33f4,520.5735598916084,10.0,542.2871218179712,7819,33346,P05_PROFIT_CEILING,25,0.1
691ab0bae6eb62282d19b4954ec7154f1dee261160dd94b15b8fd356ac5d14e3,464.7722271921675,10.0,489.0263142325156,4606,23284,P05_PROFIT_CEILING,25,0.1
5079303ab032af1d60a235b825c7fcd858026637eb8a79587ce7c4b34f6c4064,661.4370441737321,10.0,690.7417963570102,6836,26663,P05_PROFIT_CEILING,25,0.1
9a13e449a4a5b76642cf9d1d5414eb41925b9ccb23162c84667cf34a68c0dc67,822.4512923072126,10.0,847.1446272936593,7925,25436,P05_PROFIT_CEILING,25,0.1
