instanceID,capacity,shortageCost,B&BoptimalKnapsack,B&BsolutionValue,B&BsolutionTimeMs,B&BexploredNodes,HEURoptimalKnapsack,HEURsolutionValue,HEURsolutionTimeMs,HEURoptGap,instance,n_items,coeff_of_var
ce7bbab330cfd656474ffcca4020986edc70c519e1283f75268ab566aa18df9d,822.4512923072126,10.0,[1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	0.	1.	1.],976.1568713575303,114352.06323242188,181,[1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	1.	1.	0.	1.	0.],975.7467844674028,2479.67138671875,0.0420103471235488,P05_STRONGLY_CORRELATED,25,0.1
5e482ad1351cb39f6639dae6cfeee750b59b1862ddf9fbf49af17464ef2e221f,1016.0004901594976,10.0,[1.	0.	1.	1.	1.	1.	0.	0.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.],1174.9050072450943,128222.09838867188,277,[1.	1.	1.	0.	1.	1.	0.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.],1173.9732350630577,2762.15869140625,0.0793061716726934,P05_STRONGLY_CORRELATED,25,0.1
e2fdcecc5c51fbf369120ae26279c113fa7643a2c3d9febd64281c69629b74a5,928.6541312738166,10.0,[1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1108.7786230867848,59959.01196289063,97,[1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.],1107.1242292504007,2447.02880859375,0.1492086699668088,P05_STRONGLY_CORRELATED,25,0.1
a253d599c63e6acca9fa23fce73efd6548af5538b73d09a911f0f15d848bf877,1015.8717017981576,10.0,[1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.],1203.951124384299,47233.55932617188,101,[0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.],1196.3591720042114,2793.8330078125,0.6305864271666454,P05_STRONGLY_CORRELATED,25,0.1
14ba3523ce03b78d86d849077605983ad65a58c992372ba360380b9cac5f8777,112.63131849856067,10.0,[1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.],146.31171833828566,175363.244140625,501,[1.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.],145.15308722186666,2697.949462890625,0.7918922213326374,P05_STRONGLY_CORRELATED,25,0.2
7c213683036a268813060bac431d5f375a02491cbc9f92d992bbf356b3340fb8,232.2169282654879,10.0,[0.	1.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	1.	0.	1.	0.	0.	0.	1.	0.],294.2335369693455,90144.3134765625,191,[0.	1.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	1.	0.	1.	1.	1.	0.	0.	0.	1.	0.],288.5873078920426,2730.499755859375,1.91896176603796,P05_STRONGLY_CORRELATED,25,0.2
a0c6418eca83fad8d5bb786b520d994fcf5b81ad60a76c12422c36a8551417c0,300.9566867083967,10.0,[1.	0.	1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.	1.	0.	0.	0.	1.	0.	1.	0.	1.],410.4320461896035,301150.2326660156,983,[1.	0.	1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.],395.15155366307374,2651.566650390625,3.7230261789720926,P05_STRONGLY_CORRELATED,25,0.2
e256d46eedace17a4a6120f6c334f525a4a57632da9249d51b4e47dd0d2af3d3,520.5735598916084,10.0,[0.	1.	0.	1.	0.	0.	0.	1.	0.	1.	0.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	0.],609.1113314657346,1235.3701171875,1,[0.	1.	0.	1.	0.	0.	0.	1.	0.	1.	0.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	0.],609.1113314657346,2589.08544921875,0.0,P05_STRONGLY_CORRELATED,25,0.2
e5eaaae356f2cff02010505c688c02209a7a573f3fe281276b47375b61354392,464.7722271921675,10.0,[0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.],598.269080363137,234188.64819335935,495,[0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.],598.269080363137,2526.320556640625,0.0,P05_STRONGLY_CORRELATED,25,0.2
d449d8ac8f9efa9ef69b66099e51f66243dd3e7d23156aa564bb771ff4127e75,661.4370441737321,10.0,[0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	1.],780.9436019155827,37473.763427734375,47,[0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	1.],778.1577716005396,2823.79443359375,0.3567261846066349,P05_STRONGLY_CORRELATED,25,0.2
e65e7424cfbc8233d1c64bfdae5bb02e83d39bb11490d96b82754469ea3e5dc2,822.4512923072126,10.0,[1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	0.	1.	0.],942.1690022045346,1342.823486328125,1,[1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	0.	1.	0.],942.1690022045346,2822.996337890625,0.0,P05_STRONGLY_CORRELATED,25,0.2
ec96a4243eb52dfaf799ff0df4c002cca9962ffe97a0f654cec9acd1cb057d7e,1016.0004901594976,10.0,[1.	0.	1.	0.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.],1136.9379121842476,230680.3857421875,1199,[1.	0.	1.	0.	1.	1.	0.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.],1136.9195154330796,2493.6982421875,0.0016180963771927,P05_STRONGLY_CORRELATED,25,0.2
a523c854448043ffe6fb7441e15156d3013fa31c4a6e28c7d55ace4defdba29d,928.6541312738166,10.0,[1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1071.7731290083282,9054.181396484377,9,[1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.],1071.081045487064,2274.996826171875,0.0645736959186899,P05_STRONGLY_CORRELATED,25,0.2
140290ba428930ce2ee4ec1b18ab3e26eb8bf4c122278ea0ffa34a35a06eae48,1015.8717017981576,10.0,[1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	0.],1164.2460914739825,16738.4423828125,17,[1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1160.4171648648005,2824.056396484375,0.3288760544031215,P05_STRONGLY_CORRELATED,25,0.2
fb774965dd79849ff9b7fd76901b05a2d810b9feb1ae8d9dbc4309d2ed47b3d2,135.3585912258334,10.0,[0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.],99.68407914939093,95196.98803710938,659,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.],94.416377360466,2645.94580078125,5.28439629866121,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
e57b182390f9bb3749648f6728626c12b331059d9f124a7ebc4ee57c07efe574,277.6714737200333,10.0,[0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.],221.45059848006352,134947.02221679688,307,[0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.],221.19243601389692,2525.4140625,0.1165779040284728,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
4c2a55c6820347e9e2132ee7f0b5fa90c0dbc4a1e825fa79698d1a9e1b9e34d7,369.1385048902149,10.0,[0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.],298.4654773766069,228728.40576171875,633,[0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.],296.65874507375173,2540.98828125,0.6053404630698374,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
f8d8778777a90900b5eba3804602c6079988ffc6274d8e58f8c8e8270cbe5a65,611.4826508006993,10.0,[0.	0.	1.	0.	1.	1.	1.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.],509.7648448861376,469333.5876464844,1211,[0.	0.	1.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.],508.8559824495707,2918.277587890625,0.1782905286004761,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
6ebc992959758948b7258cd4fc8ba48c14637962502ccc42f9549822d57ae857,578.4085908285311,10.0,[1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	0.],477.8358073810514,74213.78759765625,137,[1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	0.],478.7482406903804,2666.815673828125,-0.190951221158971,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
a723eae0ccb6d2f0cf1db7089f2edad027d65e2848fcdbff5dbec78e9fb58164,797.8006805373685,10.0,[1.	1.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	1.	0.	1.	0.],662.2017271674414,600180.3020019531,2693,[1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.],670.1308530286007,2915.066162109375,-1.1973882785047978,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
00ccd998d5164148d86d19d5d0820c051dc3bbcce9d3d4ebd9ed2e214f4754a1,981.5422013981216,10.0,[0.	0.	1.	0.	0.	1.	0.	0.	0.	1.	0.	1.	0.	0.	0.	1.	1.	1.	1.	0.	0.	0.	1.	1.	1.],820.8806510359233,120652.78955078124,257,[0.	0.	1.	1.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	0.	0.	1.	1.	1.	1.],817.0394803473964,2447.422119140625,0.4679329064072143,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
48af6a023b378caf72aca995021d4643cd2ed517e61a6bcab7c5a984066a6da4,1197.8186719776793,10.0,[1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	0.	1.	1.	0.	1.	0.	1.	0.	0.	0.	1.	0.],994.117828968331,600065.2365722656,3674,[1.	0.	1.	1.	1.	0.	1.	1.	1.	0.	1.	1.	1.	0.	1.	1.	0.	0.	0.	1.	0.	1.	1.	1.	0.],983.9127517292674,2813.213134765625,1.026546043304963,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
62e9d93c72d9ebc81a9cda450ae9153c64a1ab5857d586c2695d3b38f73fdfdb,1133.199585819271,10.0,[0.	0.	1.	1.	0.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	1.	0.	1.	1.	0.],931.6501132076372,228540.32373046875,783,[0.	0.	1.	0.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	1.	0.	0.	1.	0.],929.9839046741683,2542.26416015625,0.1788448806958419,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
18a5578b9c4b2206fff60322dda73c40f3b6322394bcc14bfc1305bf88b9666d,1243.1444290708848,10.0,[1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	0.	1.],1009.0804579287792,13561.915771484377,13,[1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	0.	1.],1009.0804579287792,2840.14453125,-1.1266379883618758e-14,P05_INVERSE_STRONGLY_CORRELATED,25,0.1
6d61b8294e6c1177974ba39dd7500d4ced2b3db235251a118555dd9d8de9828a,135.3585912258334,10.0,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.],88.03771971468134,81366.2646484375,567,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.],88.03771971468134,2567.40966796875,0.0,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
bd6c286ca3f98729414f6557200d4a6a953087fe13e959edc5e1783bec139dc3,277.6714737200333,10.0,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.],198.75447250586052,177749.4365234375,527,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.],198.75447250586052,2419.31494140625,0.0,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
988d15c3bc56c0e963aa0b8906089b818931d5af2864e65e5717a9848cbb5c72,369.1385048902149,10.0,[0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.],274.26201385088666,31963.329345703125,43,[0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	0.	0.	0.],274.1321665669266,2511.367431640625,0.0473442465242849,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
c6d3aef3c60553db6f6742dfe025939b38166b228edaeffce58d3922ebfd1c86,611.4826508006993,10.0,[1.	0.	1.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.],471.8913244016336,600008.8645019531,2274,[0.	0.	1.	0.	1.	1.	1.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.],471.6451984354205,2660.760986328125,0.0521573407871201,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
cc171ac01280041cf62835ed67f8a57981202d420238a2ac2c33d7de1ca571d8,578.4085908285311,10.0,[1.	1.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.],442.7552919189859,158475.99462890625,375,[0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	1.	1.	0.	0.	1.	0.	0.],439.124177228542,2604.314453125,0.8201177392382936,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
00de3e52f5a2f871da8e5d8b453c97e829bac632187b821affef3862e5066cf8,797.8006805373685,10.0,[1.	0.	0.	0.	0.	0.	1.	0.	1.	0.	1.	0.	1.	0.	1.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.],626.2332868336395,212353.8310546875,489,[1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	1.	0.	1.	0.],626.216694443205,2574.55810546875,0.0026495542129866,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
640ec33f208df66139c8e16f41c901452d04bf2548d4f0e766a3b8694359effa,981.5422013981216,10.0,[0.	0.	1.	0.	0.	1.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	1.	1.	1.	0.	0.	1.	1.	1.	1.],774.0322605869727,600170.1440429688,3032,[0.	0.	1.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	1.	1.	0.	0.	0.	1.	1.	1.	1.],775.9507822126037,2703.246337890625,-0.2478606801447948,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
fa00d13bb8852fdb7eda06af5f8583baf61e162364f5e96e2ee8d367eec5acdd,1197.8186719776793,10.0,[1.	1.	0.	1.	0.	0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	0.	0.	0.	1.	0.	1.	1.	1.	0.],950.8589480838676,322529.44873046875,987,[1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.],950.5420290747036,2651.76708984375,0.033329760402695,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
d25bc8531c2d8f0c73692fbefd0f198902363f170e0b10bba62af91ebf763021,1133.199585819271,10.0,[0.	0.	0.	1.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	0.	0.	0.	1.	1.],890.9059067704546,133224.3359375,361,[0.	0.	1.	0.	1.	1.	1.	0.	0.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	0.	1.	0.	0.	1.	0.],886.8291037266991,2463.784912109375,0.4576019771306661,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
5619bf714bcf63d03d612c8bff1073e7c5e2155ccc7a15552155d08c02594762,1243.1444290708848,10.0,[1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	0.	1.],969.3853142755696,27292.44140625,45,[1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	0.	1.],969.3853142755696,3326.096435546875,0.0,P05_INVERSE_STRONGLY_CORRELATED,25,0.2
40377ea5441dbf2b557719e33ccba1c6f135378741d0496928d22db44e36857c,112.63131849856067,10.0,[0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.],162.1357955902356,229789.10913085935,1201,[0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.],162.1357955902356,2791.412353515625,0.0,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
ceda63cd5eb28255c560bc28d7d56f3868a853f27c6d9b904f27dd1d90a3f97c,200.6377911389312,10.0,[0.	0.	1.	0.	1.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.],309.9041684345534,41916.386474609375,61,[0.	0.	1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.],308.1452950052926,2558.602294921875,0.5675539758453579,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
7e242410459029abd4171c2822bee1d7e18be977e4f6c2b058361324cdddb5c4,278.8633363153005,10.0,[0.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	0.	0.	0.	1.	1.	0.	1.	0.	0.	1.	1.	0.	1.	1.],402.9449821626904,194216.62475585935,399,[0.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	0.	0.	1.	1.	1.	0.	1.	0.	0.	1.	0.	0.	1.	1.],391.4766078761021,2604.637451171875,2.846139000176929,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
cea74f0f1e5115f5410e636ed3ebb1a7aae63deef1fb1fc3a3df47801572fda7,469.97216703269294,10.0,[1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	1.	0.	1.	1.	0.	0.	0.	1.	1.	1.	0.	0.	0.	0.],586.4825183947771,61641.451171875,97,[1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	0.	0.	0.	1.	1.	1.	0.	0.	0.	0.],586.088095439489,2448.467041015625,0.0672522953229046,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
e8a958a60a428384ed1fc609f4898c18b202b09cb427070b9e0777c25cf8d786,515.9189618187869,10.0,[1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	0.	1.	0.	0.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.	1.],660.9419879330336,14332.650390625,17,[1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	0.	1.	0.	0.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.	1.],660.9419879330336,2620.459716796875,0.0,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
4ee4e88912cbc9b92c6768ada6cef0ac2d53b8726d176cd6efd587b3fa4b6dae,669.2975149694981,10.0,[1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	1.	0.	1.	1.	1.	0.	0.	0.	1.	0.],818.9011381692995,149344.37182617188,369,[1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	0.	0.	1.	0.],813.135012176621,2809.14208984375,0.7041296835377538,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
4d0f9df10826585e61d09cbee347cd0be66574ab2ac06a7491ff686ed54cf584,907.9861870330462,10.0,[0.	1.	1.	0.	0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	0.	1.],1057.3862037002605,23532.718017578125,27,[0.	1.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	0.	0.],1057.3542469339989,2934.693603515625,0.0030222416511365,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
feedb31f782b85e97880baca49b116ce1a4cf07c35d16c61512fb718ba77000c,1015.652441537617,10.0,[1.	0.	1.	1.	1.	0.	1.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.],1171.285166118116,600309.4428710938,1837,[1.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	0.],1167.7901129036802,2436.533203125,0.2983947304667995,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
1d581bc49163bf6e00e29ae3b4c903e1611d4356c46a81e10c07e455a73a581c,1078.0584145275466,10.0,[1.	1.	0.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1254.4799137390844,131342.0146484375,445,[1.	1.	0.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.],1250.826521628792,2480.015625,0.2912276290979477,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
2f59d7b9b7733b6c9ebbaac82d353325b638b507335850986f20acfb1701812b,1105.9222745163063,10.0,[1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	1.],1290.7330627466197,51998.15698242188,85,[1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	1.	1.],1290.097617251025,2526.4951171875,0.0492313642483341,P05_ALMOST_STRONGLY_CORRELATED,25,0.1
6c4260516a6a54182c7ed7f45b0d98ef39ada8d014c1d6b619fa6ba8e5866063,112.63131849856067,10.0,[0.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.],146.18908713548052,191775.66552734372,567,[0.	0.	0.	1.	0.	0.	0.	0.	1.	0.	0.	0.	1.	0.	0.	0.	0.	0.	1.	0.	0.	0.	1.	1.	0.],145.06851730412907,2730.01416015625,0.7665208486547014,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
a3f6d9442909cefe8b928bcd2eb29acd997fbd1f4cb0d9301d7a49bae45d2514,200.6377911389312,10.0,[0.	0.	1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.],298.89472127436375,197864.73681640625,473,[0.	0.	1.	1.	1.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.	1.	0.	0.	0.	0.	0.	0.	1.	1.],298.89472127436375,2950.279541015625,0.0,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
eb6a5425b9df7f990e7521cf682e895a0052be2cff16efb65983389d1e1f62a3,278.8633363153005,10.0,[0.	0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	0.	0.	1.	1.	1.	0.	1.	0.	0.	1.	1.	0.	1.	1.],388.9223856070258,46381.802978515625,59,[0.	0.	1.	1.	1.	1.	1.	0.	0.	1.	1.	0.	0.	1.	1.	1.	0.	1.	0.	0.	1.	0.	0.	1.	1.],387.9949047312942,2823.2021484375,0.238474541465142,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
206cab7cab7138ae54c0fa0db345e8aa38156f6c028b575014321ed4e8157f8a,469.97216703269294,10.0,[1.	1.	0.	1.	1.	0.	0.	1.	1.	0.	1.	0.	1.	1.	1.	0.	0.	0.	1.	1.	1.	0.	0.	0.	0.],553.0032848083221,600101.494140625,2231,[1.	1.	0.	0.	1.	0.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	0.	0.	1.	1.	1.	0.	0.	0.	0.],556.3070776748599,2780.009033203125,-0.5974273494022679,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
838a6117629bbd70f030a3dc28b869b98af42581e45f5892b567b44cb1bd68f4,515.9189618187869,10.0,[1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	0.	1.	0.	0.	0.	1.	0.	1.	1.	0.	1.	1.	1.	0.	1.],627.0076451984685,312344.6853027344,891,[1.	1.	1.	1.	1.	0.	0.	1.	1.	1.	0.	1.	0.	0.	0.	1.	0.	1.	1.	1.	1.	1.	1.	0.	1.],626.5760981161332,2187.5771484375,0.0688264466374615,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
7ba559998bdba5a9585310f1db7d7bf14f7ee5451ea6a28987a2e3934e79340c,669.2975149694981,10.0,[1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	0.	0.	1.	0.],789.1048085140532,301286.64111328125,865,[1.	1.	1.	0.	1.	1.	1.	1.	1.	1.	0.	1.	1.	1.	1.	1.	0.	1.	1.	1.	0.	0.	0.	1.	0.],789.1048085140532,2840.100341796875,0.0,P05_ALMOST_STRONGLY_CORRELATED,25,0.2
